,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
11,0.0150993075,0.4122853,0.23237382,0.2657867,0.48658177,0.20932283,0.2142484,0.35457504,0.2627846,0.16701391,0.029048566,-0.0037842083,0.06770756,0.5872422,0.2014621,0.55171746,0.13105851,-0.17993915,0.08708995,-0.36774078,0.103282645,-0.9103859,0.26939118,-0.1732865,-0.10395675,-0.0057906397,0.029578252,0.047055773,-0.14163548,0.52977246
12,-0.11161026,0.103659995,-0.5171311,0.12514839,0.5385462,0.13024534,0.10023197,0.22596611,-0.20618352,-0.5709018,-0.60718143,-0.33467975,0.28682467,-0.60942477,0.0731639,0.2874136,0.27951977,0.10819363,-0.34501573,-0.6514621,-0.020211019,-0.024206696,-0.5740457,0.16752033,-0.041866582,0.30363497,-0.107689925,0.25162253,0.5560047,0.18354838
13,0.7318282,0.39188197,0.15551434,-0.036424577,0.31745645,0.12208554,0.24072066,-0.4875746,0.38755968,-0.7492729,0.12169679,-0.017321618,0.4797395,0.11289396,0.29848245,0.12031931,-0.28166574,0.45826176,0.15745117,0.07497358,0.09334912,-0.43556207,-0.61019427,-0.5617334,-0.10300137,0.1935898,0.48707497,-0.4028893,-0.42099226,0.034049205
14,0.8704993,0.7691052,-0.16752782,-0.18494408,0.14950117,-0.57625437,0.30082232,0.05335343,0.020738842,0.5053228,-0.72081393,-0.37470454,0.33378696,-0.4550796,0.2107534,-0.42525107,-0.22105323,0.18042941,-0.24768111,-0.44535917,-0.16311392,0.3659711,-0.49546674,-0.61057484,-0.0189485,-0.2747416,-0.6781678,-0.23056543,0.13267341,0.05783271
15,0.6483587,-0.5125147,-0.08001203,0.20873736,0.042180818,-0.7473454,0.39950025,0.19105606,-0.09971566,-0.56824243,0.40081793,-0.15628514,0.12849285,-0.3622207,-0.09230694,-0.43940496,-0.21881008,0.16535105,-0.4443806,-0.43031758,-0.18834926,0.3313721,0.31656334,0.28024176,0.11057351,-0.32757568,0.45507953,0.001922251,-0.51285833,0.34415385
16,-0.28703564,-0.58211225,-0.5020986,0.17033482,-0.511866,-0.87312996,-0.046367977,-0.39866614,0.5633355,0.5483711,0.73504525,0.29184845,-0.31020358,-0.81255823,-0.10586332,0.11376503,-0.27465492,-0.35227802,0.44840714,-0.4614647,-0.5073195,-0.8123794,0.061968103,-0.76461804,0.357685,0.26076597,-0.8749389,0.19685811,0.08192466,-0.8989746
17,1.0729816,0.23916516,0.53507787,0.36933035,-0.26359728,0.11906969,-0.48817945,-0.30836362,0.5701249,-0.27806765,-0.117237635,0.5972821,-0.13397211,-0.44635248,0.038089197,-0.11623416,0.3242724,0.54326415,0.40262464,0.24771903,-0.13560045,1.0315347,-0.38695145,0.48041666,-0.38907412,-0.27099544,0.20750868,0.17494349,-0.284313,-0.46387804
18,0.75931287,-0.7373005,0.41134894,0.023701243,-0.17083964,-0.44812188,-0.27892578,0.12343248,-0.04617212,0.39869508,-0.34205705,0.16690966,-0.037889346,-0.46884114,0.11294105,0.11814148,0.21050493,-0.03879359,-0.6275546,0.087395236,-0.02944341,-0.09025241,-0.62770337,-0.6805338,-0.041093748,-0.40534928,-0.38702208,-0.16882169,0.5223789,0.18111117
19,0.67126673,-0.10500518,0.3265545,0.12922244,-0.006457005,1.0242602,0.53651154,0.6345175,-0.26239166,-0.6854249,-0.5393419,-0.16641966,-0.83521783,0.17023104,0.11526565,-0.47984368,-0.13998155,-0.33758634,0.4580233,-0.3341774,-0.015271805,0.5184633,0.21812434,-0.23543106,0.20904544,0.4255231,-0.0201647,0.08716338,-0.1250847,0.43810233
20,-0.38459492,0.13138057,-0.24018826,0.09159623,-0.0059955055,0.21418631,0.2205609,-0.16762675,-0.6832618,-0.61475366,0.2942955,-0.12964204,0.09779021,-0.22561646,-0.3003987,0.088573806,-0.16787155,0.1635178,-0.6772769,-0.3946226,-0.41264305,-0.54943067,-0.50122726,0.24531473,0.19537836,0.04787379,0.07063649,0.00972529,0.108142205,0.45618182
21,-0.38389134,-0.89198935,0.745061,-0.020448683,-0.17805082,0.116211586,-0.32318902,-0.051202293,0.7686284,0.5681531,0.30064186,0.30471504,-0.23429261,0.057595793,0.11885653,0.14692242,-0.21547323,0.1433752,-0.7305233,-0.68043655,-0.015381626,-0.24652517,-0.578841,0.7123101,0.001173835,0.31817365,-0.18892863,0.11347951,-0.4473176,-0.42347592
22,0.3252767,0.34170282,0.19995932,-0.37716526,-0.24794771,0.28388903,0.18628372,-0.36920115,-0.8742293,-0.4832002,-0.1942406,-0.36732855,-0.048952118,0.5351714,0.1365881,-0.6291835,0.076165795,0.28085306,0.29145363,-0.26967672,0.20177168,-0.6739315,0.23731638,0.04658595,-0.0609468,0.45585042,0.6370335,-0.3244657,0.17545275,-0.66621107
23,0.5950164,0.6799835,-0.08719608,0.2837108,0.006168777,0.22554068,0.22748461,0.075232096,0.25159827,0.29672745,-0.74439716,-0.45020902,0.39856625,0.21338399,0.34470227,-0.07143301,-0.04820737,0.21702158,-0.40248376,-0.30618995,-0.05247372,-0.6383472,-0.52832216,0.30743927,0.120396845,-0.15930992,0.49596414,0.031614505,0.0072893286,0.18462242
24,0.6828656,-0.24381444,-0.6102007,0.043395124,-0.21136416,-0.5621026,0.43092686,0.3531455,-0.5480423,-0.5092611,0.5331465,0.04536939,-0.46790147,-0.6800696,0.19800471,-0.3900344,0.035396226,-0.28135002,-0.89771295,0.12734322,-0.103085,-0.42701176,0.27377504,0.098625526,0.043611873,0.02445328,-0.51936376,-0.06748177,0.19028476,0.21751645
25,-0.24759278,0.32372347,0.5416848,0.20441003,-0.54298675,0.08422353,0.65495133,-0.28843072,0.01852742,0.009434379,-0.73842156,0.37033507,-0.39072257,-0.26499927,0.51546377,0.40467244,0.46274152,-0.11023289,0.12923247,-0.06701042,0.017824225,0.9842557,0.36384797,0.26762834,0.25269958,-0.3030975,0.21348336,0.019118832,-0.3258396,-0.40008292
26,0.99808824,-0.6802208,-0.14701323,-0.12307019,-0.069108956,0.13249747,0.3682579,0.44467503,-0.183057,0.20967244,0.4898027,0.38333228,-0.24425845,0.066631176,0.11816993,0.09819053,-0.22187291,0.21874174,0.38743952,-0.4206809,0.019584605,-0.19895567,0.25831795,-0.5815569,0.21751313,-0.5488401,0.51627636,0.20803948,-0.51650536,0.058260676
27,-0.5679077,-0.5194418,-0.4102229,0.3566119,0.09435984,0.49915886,0.39172244,0.34228402,-0.6984994,0.07927045,0.30336493,-0.049976453,0.11329748,-0.05322015,-0.40992895,0.19266175,0.0976867,0.5181409,-0.77432656,0.025514623,-0.5576279,-0.40922153,0.36267415,0.18206587,-0.074907355,0.10808323,0.22448227,0.01226194,0.123364136,0.24160086
28,0.7771575,0.13385595,-0.10665207,0.25216693,0.26135778,0.6713888,0.10323968,0.58370787,0.103774205,0.33088374,-0.16387051,0.10112217,-0.24733247,0.09867303,-0.15877171,0.15472548,-0.23245437,0.37089878,0.41936272,0.15208007,-0.4476999,-0.085594244,0.58418155,0.3076304,0.13673519,0.08415758,0.1870622,0.67430735,0.30457905,-0.040147275
29,-0.5174707,0.49787697,0.18613762,0.1658727,-0.23955102,0.61319584,0.4954229,0.3123681,0.7206606,-0.49267384,-0.79513144,0.14986856,0.2507239,0.26070854,0.12929974,0.42396626,0.22799502,-0.40980342,1.064162,0.5174449,-0.25742438,0.542263,0.12721904,0.28799134,0.24207716,-0.04713714,-0.004194884,-0.4144991,-0.021327985,0.51641536
30,0.97762495,0.31376475,0.063451044,-0.29847285,-0.2871701,-0.67211586,-0.056043006,0.6718403,-0.6585645,0.52008194,0.4868042,0.31455773,0.10033576,0.7726985,0.13501,-0.5201824,-0.08168554,-0.29742083,0.6160741,-0.13890786,0.06484709,-0.6991285,0.35624713,0.3264995,0.11007913,0.3643321,0.43161198,-0.16857176,0.1552792,-0.44193128
31,-0.71091855,0.7052572,0.56723785,0.28961062,-0.30692592,0.2883792,0.2902469,-0.39204702,0.44659972,-0.39499187,-0.64049053,0.15226753,0.33410564,0.1078476,0.12405314,0.122846305,0.2786009,-0.103423364,0.4881427,0.3610213,0.055427928,0.34947336,-0.62156034,0.18004464,0.31013536,-0.027274027,0.29104963,-0.30886295,0.06721899,0.3944433
32,0.48334247,-0.49106205,0.328391,0.46479195,0.3962515,-0.8076814,0.47392452,-0.16597399,0.10011228,-0.62626743,0.6385522,-0.33392766,0.29958,-0.6626505,0.6449025,0.16889311,-0.30683705,0.17074622,0.59368116,0.10295219,-0.08246592,-0.3467499,0.30822355,-0.7597633,-0.19896373,-0.37250373,0.18155116,-0.25029272,0.6811524,0.019462807
33,-0.06976045,1.2916728,0.6017128,0.011707381,-0.2039393,0.3668172,-0.0687621,0.046190046,-0.13863069,0.20886207,0.40749475,0.2046205,0.44367635,0.46500605,0.11450917,0.42759663,-0.23150298,0.2458914,-0.25485197,-0.38115066,0.033267923,0.8238708,0.121654846,-0.15205042,0.25624552,-0.41288406,0.1700611,0.3735533,0.22214231,-0.052788828
34,0.46766675,0.22040583,-0.19082567,-0.30296323,-0.06965272,0.68427986,0.2868037,0.17484516,0.20539682,-0.8159246,-0.6103295,-0.37152854,0.15027925,-0.7013675,0.29940942,0.17723052,0.19749632,0.26539716,0.294556,-0.35190853,0.009482023,-0.013781364,0.25430062,-0.77326965,0.09509344,-0.1557073,-0.54876953,-0.5303539,0.09016295,0.20096332
35,-0.63426685,-0.7141,0.06637365,-0.13740295,-0.4875048,-0.64277667,-0.13238442,-0.17143632,-0.08287985,-0.46756142,-0.5472027,-0.063784115,0.3199394,0.31159553,0.21370803,0.26515815,0.27812916,0.21389589,-0.92195994,-0.19775926,-0.37118378,0.7516945,0.07713616,0.267053,0.18066038,-0.055936642,0.31070074,0.050283153,0.3862773,-0.5559689
36,0.8348351,-0.7740504,-0.5502956,-0.23119909,0.4608132,-0.463549,0.3488135,0.59890985,-0.23846602,0.06815279,0.398715,-0.08439114,0.017452206,-0.42975467,-0.23896597,-0.02941889,0.11193683,-0.11276253,0.12558813,0.398729,0.109704785,-0.08267666,0.22871397,0.12859541,0.12542576,0.10332878,-0.5518306,0.31519645,0.3568728,0.39239448
37,-0.6018534,-0.2795869,0.7739612,0.30230972,-0.29952034,0.38302046,0.092324995,-0.99671096,-0.35702696,-0.19605485,0.07257833,0.19297855,-0.35941294,0.1558131,-0.18332097,0.12442747,-0.34538522,0.0073396727,0.344784,-0.42041162,0.21456894,0.4198464,0.07280889,0.067201085,-0.3323447,0.23150298,0.21091251,0.006833661,-0.42407772,0.1438181
38,0.61477125,0.20624194,0.57247096,-0.28875047,-0.082846835,0.18860497,-0.47299984,0.32170618,-0.40774384,-0.7773688,0.4962341,-0.060542304,-0.46334538,0.35472882,-0.14114012,0.35384625,-0.33417928,0.15156305,-0.4528293,-0.60125476,-0.17354493,0.47252256,0.018094124,0.3200923,-0.2282159,-0.28137338,0.24424745,-0.28105766,0.48285884,-0.57325435
39,-0.06871935,0.41373405,0.50126266,-0.20636857,-0.06087345,0.42185706,0.2975201,-0.20227219,0.08498614,0.35210952,0.10197012,0.79650813,0.13186838,-0.28440842,0.101742096,0.1465644,-0.32707867,0.12006237,0.6012125,-0.42548254,0.2252082,0.3645241,0.30728376,0.32152802,0.015700871,-0.3789643,-0.20436119,0.2842453,0.018723343,-0.5637575
40,-0.871386,0.15549901,0.21600503,0.07666266,0.10418642,0.41402262,0.045727734,0.13518341,-0.54560286,-0.6397106,-0.2559794,-0.012565579,-0.2540387,-0.39831015,0.078354254,0.11764434,-0.14245012,0.26724443,0.05400137,-0.38569102,-0.008556805,-0.6185919,0.385983,-0.6778651,-0.0123265525,-0.5129252,-0.42784128,-0.35731825,0.37238643,0.034364495
41,0.14777288,0.32458642,-0.87061894,-0.3092525,-0.13296466,0.04472143,0.19092007,-0.29696783,-0.4258906,0.32195678,0.16968484,-0.14287326,0.3745877,0.7030974,0.5095498,-0.08590756,0.3003783,0.17902492,0.6639877,-0.54217273,0.05090454,-0.3302752,0.088475876,0.3755605,0.16666248,0.4401536,0.22692777,0.30346596,-0.14664626,-0.43437436
42,-0.62898004,1.3791478,0.5308057,0.19411619,-0.061940636,0.18930079,-0.08952925,-0.6070274,0.08868721,0.3300554,0.33275956,0.033164535,0.0025257801,0.009933826,-0.10721774,0.37112698,-0.058087055,-0.2725502,0.37362668,0.82752943,0.29321733,-0.1012849,0.11459311,0.46064785,-0.2164131,-0.37940717,-0.0061474526,0.09890734,0.24111177,0.2820022
43,-0.5228411,-0.4494062,0.06902933,-0.08029476,0.109265625,-0.48403957,0.43861833,0.03322103,-0.23548482,-0.4238198,0.20579255,-0.22075804,0.5328326,-0.2627815,-0.39997172,0.3255364,-0.13813776,0.11486782,0.045981057,0.17573234,-0.09276592,-0.15827145,0.2184156,0.09069026,-0.08999169,0.12701245,-0.68929166,-0.6063458,0.13041724,0.21309325
44,0.4833616,-0.80899686,0.35609922,0.2254816,0.03363166,0.25334236,-0.12874085,-0.28297123,0.18461135,-0.81195134,-0.58496666,0.0046125515,0.36867735,0.11932728,-0.37832823,0.055429444,0.03139296,0.39338326,0.0011895464,-0.30366176,0.012346887,-0.4815116,-0.15239906,-0.05341034,0.2615006,-0.14528103,0.39561182,-0.12658435,0.051361836,0.15402852
45,0.68240094,-0.3359488,-0.46852213,-0.37567773,0.53986955,-0.20936024,0.07637811,0.4265621,0.16630109,0.26327747,-0.6634743,0.023266904,0.60523176,-0.41015133,-0.14258456,0.008334215,0.053315844,-0.016686587,0.48771292,0.6505273,-0.13053223,-0.39262527,-0.511866,-0.62610847,0.25708446,-0.23492345,-0.7536857,0.37263328,0.15700576,0.20148084
46,-0.57222396,-0.54628015,0.63312924,0.29205114,0.26820844,-0.71567374,-0.10336269,0.0016244886,0.120948665,0.3587655,-0.10760683,-0.38462898,-0.19931825,-0.023269864,0.044656623,0.4134999,-0.1897656,-0.1901638,0.044404093,-0.25431615,-0.057969376,0.098388515,-0.7536446,0.40190896,-0.10927457,-0.24792057,0.29817578,0.010830033,0.2984036,0.06732722
47,-0.36130148,-0.6638662,0.03996438,0.25967458,0.016569704,1.0333247,-0.11165291,0.5521574,-0.08667474,0.37480775,0.35923174,0.49379364,0.42103812,0.48576006,-0.0665573,0.047968253,-0.25484672,0.38722077,0.83419895,0.16326526,-0.027080165,1.4282572,-0.63992536,-0.28803986,0.1476219,-0.30060315,0.13351057,0.66164047,0.2646138,-0.266439
48,-0.4274284,0.42143294,-0.6183815,-0.20685124,0.2268595,0.29719383,0.15252052,0.23096594,0.0989356,0.53722906,-0.7137735,-0.052615922,0.48745006,-0.5177649,0.24702775,0.26319158,-0.23513964,0.0600024,0.9428341,-0.6206615,0.057111915,0.233682,0.42367148,-0.55240715,-0.058083385,-0.25879997,-0.5226261,-0.073476754,0.17917028,0.07130773
49,0.7517282,-0.45297477,0.24139231,-0.39348724,-0.13186444,0.09175283,0.43209225,0.58469915,0.80164176,0.43678585,-0.35689583,0.09682725,0.4287453,0.2968276,-0.12345876,-0.37105447,-0.56498384,0.39303985,0.114359714,-0.5917933,0.105737604,-0.61685723,0.14455353,0.34390008,0.14253362,-0.18819332,0.21808025,-0.069384776,0.38345945,0.09428782
50,0.969516,0.26604196,-0.37667775,-0.15145448,0.3416656,0.35324574,0.015666556,0.8112104,0.29630467,0.36973512,-0.88189054,0.10135344,0.65592635,0.52265024,0.34156632,-0.35356998,0.026152212,-0.3967253,0.014163677,-0.53246933,0.08236034,-0.58237106,0.39005876,-0.5294302,0.03469926,-0.4227192,0.21462761,0.11675488,-0.5547229,0.08521084
51,0.41646355,0.23610388,0.6455658,-0.34441695,-0.031237429,0.56543326,0.21247482,0.6738401,-0.23473766,-0.44186231,-0.40871045,-0.30850396,-0.8714546,0.36272946,0.12226465,-0.35121527,-0.062017344,0.022190122,0.14572981,0.91539335,-0.10723095,-0.66251355,0.14862055,-0.12707195,0.009141441,0.30153784,0.16925684,-0.48469043,-0.42606276,0.37506774
52,-0.4995084,-0.52768916,-0.3475595,0.02802601,-0.069875084,-0.44395718,0.03007656,-0.25554556,-0.3988758,0.54962844,0.5316947,0.17428206,-0.19943517,-0.6274611,0.15444756,0.1709185,0.30515456,-0.030920124,-0.72105813,0.031769328,-0.013174939,0.15138373,-0.11853588,-0.09765253,0.20046039,0.03015649,-0.70253253,-0.010845228,0.21430865,0.23682316
53,-0.40049672,0.18460399,0.32734334,0.32768565,0.1368117,0.6274187,0.5936117,-0.42437524,0.21857603,-0.33339953,-0.67949456,0.1337178,0.451137,0.21125098,-0.53328526,0.11651022,-0.18766999,-0.55452925,-0.19695048,0.3813813,0.1350159,-0.0699825,0.23133644,0.17575775,0.019161046,-0.11400902,0.35518017,0.12970443,0.07572586,0.18804874
54,-0.77571213,0.18597846,0.2742213,-0.06490328,-0.17720443,0.055878412,0.3591398,0.15011589,0.33641535,-0.4444003,-0.3014866,-0.10078211,-0.6133511,0.49949083,0.38717085,0.23569721,-0.03707114,0.23744638,-0.89647305,-0.4451429,-0.09661322,-0.5309033,0.3308182,0.016250664,0.09308748,0.39838487,-0.4727685,0.38590133,0.57492805,-0.4767234
55,0.9134666,0.44675794,-0.56595063,0.39334196,0.013576235,-0.4122926,0.15458295,0.5432908,0.2750064,-0.5459204,0.39971977,0.14939538,-0.548508,0.07277099,0.11858854,0.17782815,0.3912092,0.75228465,0.17842291,-0.086022526,-0.04738246,0.8190969,0.42557842,0.06906681,-0.20280537,-0.22958899,0.4782918,0.04051699,0.15310396,0.26705799
56,-0.54965395,-0.60435706,0.13655828,-0.3191723,-0.3023675,-0.7811053,0.35014746,-0.27558577,0.05793467,0.21629894,0.5080543,0.112693354,0.041120093,-0.5021535,-0.19349311,0.22927205,-0.47486323,0.34026894,0.32661512,-0.28820187,-0.3779582,0.084455386,0.3760676,0.32488137,-0.12923713,-0.36284828,0.54700965,-0.3781512,-0.28415602,0.35420263
57,-0.090974,-0.91451186,-0.019054651,0.028068224,0.31343853,-0.40599802,-0.29048514,0.6207734,0.01702124,0.45571107,0.40423828,0.1422434,-0.3072337,0.07764649,0.11726794,0.29632702,-0.11360076,-0.38031444,0.4501407,0.4133989,-0.07479314,0.33244234,-0.70048356,-0.471953,0.035089627,-0.50042236,0.4849875,0.4808712,-0.44890216,0.10722772
58,0.8766832,1.1406221,-0.32532036,0.18249485,-0.6663093,-0.49067682,0.30980113,0.013025837,-0.058327552,-0.6983327,0.40100437,0.15832049,0.7149227,0.20049946,0.5308949,-0.23273155,-0.1733455,0.009707806,-0.58061635,0.05038264,0.09373118,0.9721696,-0.37813792,0.31356728,-0.19820724,-0.21830687,0.13849014,0.23644795,0.121387035,0.06433122
59,-0.07288793,-0.73479813,-0.3225828,-0.045468345,-0.084042296,-0.61171293,0.39793026,0.290091,-0.32898167,0.5540929,-0.6212297,0.36995926,-0.4419868,0.40006837,0.23767942,0.46022484,-0.0011072205,-0.05751542,0.15886182,0.10655063,-0.027301066,-0.58915466,0.31518662,0.050715182,0.28371105,0.20298335,0.15568286,0.15321831,-0.3044299,0.21290438
60,0.79033476,-0.7688628,0.47969773,-0.08326988,-0.21273063,0.11187611,0.2977575,0.4294897,0.19665478,-0.47177592,0.33753666,0.0017329307,0.42047006,0.40138593,0.42382482,0.1729667,0.18639864,0.23391487,-0.08979122,-0.5033402,0.058735892,-0.14135431,0.3354144,-0.068773,-0.25179657,-0.42508686,0.5091444,0.10301619,0.41869122,-0.011013627
61,-0.3381123,0.56794584,-0.29091272,0.44763586,0.505554,0.93095684,0.31927186,0.18476601,0.44375786,-0.21831211,-0.8451744,0.29154074,0.33543465,0.49715838,-0.37313426,0.29915002,-0.03522043,0.19350742,0.80334944,0.20583953,-0.24424787,0.49761885,-0.5151633,0.27435273,-0.2312102,-0.028313974,0.021804553,0.10716723,0.07551258,0.19272244
62,-0.41466236,-0.6010271,0.32206523,0.20587075,-0.2404693,-0.7238968,0.004388884,-0.5491098,-0.5116222,0.5600229,0.4055109,0.33871433,0.23401386,-0.24763303,-0.14406337,0.092481405,0.34529284,0.26851267,-0.32752958,-0.5838801,-0.16861115,0.088513546,-0.034213807,0.14835268,0.3052995,0.02772461,0.04524061,-0.182263,0.1516087,0.44172
63,-0.89601743,0.34052458,-0.4814459,-0.27847737,0.43332264,0.07517934,0.09462604,0.3158599,-0.26908863,-0.45107615,-0.44103593,-0.24891838,0.24504748,-0.418959,-0.40449408,0.090183675,0.06997235,-0.35293517,-0.97307664,0.28816605,-0.08813752,-0.47960022,-0.44272766,0.029350994,0.15636584,0.27125195,-0.42875138,0.15273426,0.41166592,0.29372033
64,0.6990738,-0.40062502,-0.43490106,0.32097727,0.05231157,0.20150119,0.38615432,0.41609007,-0.56932765,-0.57730347,0.4357364,-0.03392102,-0.19954447,-0.54681563,0.52324206,-0.5684124,0.3188598,-0.08986604,-0.4223247,-0.6407928,0.13507129,-0.84597373,0.2715171,0.21993247,-0.084974505,-0.11229151,-0.4503925,0.12333402,0.23618932,0.18872334
65,-0.6008111,0.071031526,-0.5914928,-0.064375244,0.3740372,0.08820694,0.0069216317,0.50914955,-0.45231393,0.45575052,0.57465714,-0.09849495,0.40659225,-0.51935035,0.093880646,0.29817855,-0.20779602,-0.49576822,-0.015433812,0.37897056,-0.18452878,-0.9114152,-0.6319944,0.2792433,0.24690711,0.012242582,-0.69122595,0.44719902,0.05407235,0.27461976
66,0.3841649,-0.32018122,0.21650383,-0.3320563,-0.09019278,0.19965458,0.2951857,0.057146773,-0.659214,-0.5163534,-0.07700998,-0.44591436,0.40782836,0.13913842,-0.01678184,-0.63157135,0.02455984,0.35186794,0.12615976,-0.44249377,0.16411097,0.38219997,0.29373544,0.08864773,-0.09234005,-0.34963292,0.67152494,-0.39980972,0.4298353,-0.6032015
67,0.5625962,-0.031721774,-0.68058854,-0.03483448,-0.07790406,0.2364325,-0.62921035,-0.021889664,-0.85484004,-0.07876303,-0.56901467,-0.23031549,0.4102657,0.5899535,0.17861837,-0.49573278,0.12378338,0.23119137,0.71494913,-0.4917547,0.16806145,0.060204536,-0.58981365,0.48141813,0.35466477,0.009995994,0.24656226,-0.12744752,-0.14581285,-0.39409965
68,-0.2996353,-0.06691915,-0.35795057,-0.35322607,0.5052326,-0.40513015,-0.078425705,0.2995611,0.16665518,0.54569536,-0.6990357,-0.3142251,-0.118975796,0.31260306,-0.17053449,0.23357041,-0.18578418,-0.2725788,0.6379545,0.27838802,0.045131326,0.15538509,0.31019193,0.1129494,-0.04176441,0.2145441,0.09357988,0.06700891,0.025219899,0.16998307
69,-0.29484573,0.33109692,-0.095079176,-0.071754925,0.02898277,-0.47208756,0.21189049,0.4312017,-0.6126476,-0.7181635,0.6578295,0.4384571,0.47994307,-0.12178566,0.20559114,0.28540686,0.38369915,0.016968772,-0.6364813,0.25511485,-0.25271246,0.12893151,0.17386155,-0.14619334,0.09624696,0.027915718,0.5085465,-0.030981215,-0.6186744,-0.035894755
70,0.6016311,0.21380618,0.1924334,-0.14638375,-0.68234956,0.6931985,0.48840076,0.7624956,-0.6152535,-0.68152523,-0.36619094,0.21216616,0.01359224,-0.10182855,0.51424366,-0.4232901,0.29558614,-0.58698136,0.17772727,0.4321815,-0.27839953,0.6900789,0.24277832,-0.35135084,0.18804473,0.7197484,0.27732992,-0.040146332,-0.5415431,-0.06499152
71,-0.23676108,0.50495625,0.23964292,0.056272067,0.75778073,-0.43627128,0.034884464,0.003914096,0.289327,-0.78654337,-0.8255029,-0.20043719,0.3197923,0.30562666,-0.32848758,0.32075673,0.3676119,0.11226308,0.2451328,0.24007873,-0.096042216,0.032967288,0.2315464,0.1870228,0.030224152,-0.42867187,0.063610196,0.045832857,0.0034121822,0.34121594
